id,community_id,asin,title,group,avg_rating,label,rating,degree,degree_centrality
83627,51, B0000639G9, Manji, DVD,4.5, Manji,4.5,5,0.00050005
83659,20,1882931920, Lorna: The Ark (Lorna), Book,0, Lorna: The Ark (Lorna),0,10,0.0010001
83735,11,451458982, Nightmare: A Novel of the Silent Empire, Book,5, Nightmare: A Novel of the Silent Empire,5,1,0.00010001
83806,4,789452219, Touch and Feel: Animal Colors, Book,4, Touch and Feel: Animal Colors,4,1,0.00010001
83899,11, B000066C7Q," Ultimate Beginner Series, Trumpet", DVD,3," Ultimate Beginner Series, Trumpet",3,1,0.00010001
83995,34,1557382891, Cost Schedule Control, Book,5, Cost Schedule Control,5,6,0.00060006
83996,34, B000002BT1, The Day Finger Pickers Took Over The World, Music,4.5, The Day Finger Pickers Took Over The World,4.5,6,0.00060006
83997,34,631172254, Beowulf: An Edition With Relevant Shorter Texts, Book,5, Beowulf: An Edition With Relevant Shorter Texts,5,9,0.00090009
84048,2,1561710628, How to Get Married in a Year or Less, Book,0, How to Get Married in a Year or Less,0,2,0.00020002
84060,23,1580082947, Tetsuya: Recipes from Australia's Most Acclaimed Chef, Book,4.5, Tetsuya: Recipes from Australia's Most Acclaimed Chef,4.5,7,0.00070007
84061,23,1842124196, Ivan the Terrible, Book,4, Ivan the Terrible,4,5,0.00050005
84139,3,345430247, Colonization: Aftershocks, Book,3, Colonization: Aftershocks,3,1,0.00010001
84160,16,395971950, Peterson First Guide to Reptiles and Amphibians (Peterson First Guides(R)), Book,5, Peterson First Guide to Reptiles and Amphibians (Peterson First Guides(R)),5,2,0.00020002
84176,7,897933370, 42 Seasonal Mandalas Coloring Book, Book,0, 42 Seasonal Mandalas Coloring Book,0,5,0.00050005
84180,35,959540466, Progressive Lead Guitar: With Cd (Progressive Young Beginners), Book,5, Progressive Lead Guitar: With Cd (Progressive Young Beginners),5,5,0.00050005
84182,5,743217713, Bad Girl Creek : A Novel, Book,4.5, Bad Girl Creek : A Novel,4.5,1,0.00010001
84221,24,1561585297, Drywall : Professional Techniques for Great Results, Book,4.5, Drywall : Professional Techniques for Great Results,4.5,4,0.00040004
84268,20,672323028, Sams Teach Yourself DHTML in 24 Hours, Book,3.5, Sams Teach Yourself DHTML in 24 Hours,3.5,5,0.00050005
84269,20,292707894, Bedouin Life in the Egyptian Wilderness, Book,5, Bedouin Life in the Egyptian Wilderness,5,5,0.00050005
84279,3, B000067CQ3, Lambretta, Music,0, Lambretta,0,2,0.00020002
84293,12, B00000G91S, O Rappa, Music,4.5, O Rappa,4.5,2,0.00020002
84305,24, B00000G91M, Liberdade, Music,4, Liberdade,4,5,0.00050005
84306,24,1562533118, SalonOvations' The Esthetician's Guide to Working with Physicians, Book,5, SalonOvations' The Esthetician's Guide to Working with Physicians,5,7,0.00070007
84307,24,943706238, The Hebrew Letters Tell Their Story (Reudor. Doodle Family.), Book,0, The Hebrew Letters Tell Their Story (Reudor. Doodle Family.),0,5,0.00050005
84308,24,394800893, The Sneetches and Other Stories (Classic Seuss), Book,5, The Sneetches and Other Stories (Classic Seuss),5,7,0.00070007
84331,14,967854555, Real Life Notes: Reflections and Strategies for Life After Graduation (The Life Navigator Series), Book,4.5, Real Life Notes: Reflections and Strategies for Life After Graduation (The Life Navigator Series),4.5,5,0.00050005
84332,14,6302758661, Star Blazers:Quest for Iscandar V. 13, Video,5, Star Blazers:Quest for Iscandar V. 13,5,5,0.00050005
84334,35,790742047, Fearless, DVD,4, Fearless,4,4,0.00040004
84340,20,142002542, The Extraordinary Voyage of Pytheas the Greek, Book,4, The Extraordinary Voyage of Pytheas the Greek,4,5,0.00050005
84345,48, 097175750X," Waiting for Foucault, Still (Paradigm (Chicago, Ill.), 1.)", Book,0," Waiting for Foucault, Still (Paradigm (Chicago, Ill.), 1.)",0,1,0.00010001
84379,28,889372462, Clinical Handbook of Psychotropic Drugs, Book,5, Clinical Handbook of Psychotropic Drugs,5,5,0.00050005
84380,28,880532653," King Solomon and His Followers: Missouri (King Solomon and His Followers, No 32)", Book,0," King Solomon and His Followers: Missouri (King Solomon and His Followers, No 32)",0,4,0.00040004
84381,28,380765462, Tombstone Courage: A Joanna Brady Mystery, Book,4, Tombstone Courage: A Joanna Brady Mystery,4,7,0.00070007
84382,28, B00005MIV2, Daydream, Music,5, Daydream,5,4,0.00040004
84400,21,130135658, Early Childhood Development: A Multicultural Perspective (2nd Edition), Book,4, Early Childhood Development: A Multicultural Perspective (2nd Edition),4,2,0.00020002
84404,11,1588340333, Raccoons: A Natural History, Book,4, Raccoons: A Natural History,4,3,0.00030003
84410,3, B00006FDBR, Hellion, DVD,1, Hellion,1,2,0.00020002
84476,48,874779626, Erotic Massage, Book,3.5, Erotic Massage,3.5,5,0.00050005
84481,5,1569372888,,,0,,0,3,0.00030003
84510,18, B00000JQJW, Quiet Music [Complete], Music,4.5, Quiet Music [Complete],4.5,3,0.00030003
84516,11,1571322728, VeggieTales - Are You My Neighbor?, Video,5, VeggieTales - Are You My Neighbor?,5,3,0.00030003
84517,34, B00005LAFR, Compendium - The Fontana Trinity, Music,4.5, Compendium - The Fontana Trinity,4.5,2,0.00020002
84521,34,689710682, Mrs. Frisby and the Rats of Nimh (Aladdin Fantasy), Book,4.5, Mrs. Frisby and the Rats of Nimh (Aladdin Fantasy),4.5,3,0.00030003
84522,17,94788405, The Long Arm of Empire: Naval Brigades from the Crimea to the Boxer Rebellion, Book,4.5, The Long Arm of Empire: Naval Brigades from the Crimea to the Boxer Rebellion,4.5,4,0.00040004
84534,40,823018776, Formulas for Painters, Book,4, Formulas for Painters,4,3,0.00030003
84645,26,783244509, End of Days, Video,3, End of Days,3,5,0.00050005
84646,26,443026262, Evans Histological Appearances of Tumors, Book,0, Evans Histological Appearances of Tumors,0,5,0.00050005
84657,20,1891903047," In God's Hands: The Miraculous Story of Little Audrey Santo of Worcester, MA", Book,5," In God's Hands: The Miraculous Story of Little Audrey Santo of Worcester, MA",5,4,0.00040004
84659,16,866514341, Mental Math in the Primary Grades, Book,5, Mental Math in the Primary Grades,5,5,0.00050005
84675,20,60090510, Thoroughbred #59: Star's Inspiration (Thoroughbred), Book,5, Thoroughbred #59: Star's Inspiration (Thoroughbred),5,2,0.00020002
84696,27,811820629, Juan y los frijoles m谩gicos / Jack and the Beanstalk, Book,0, Juan y los frijoles m谩gicos / Jack and the Beanstalk,0,5,0.00050005
84710,34,6300247147, Damien: Omen II, Video,4, Damien: Omen II,4,8,0.00080008
84711,34,1853753203, The Night of the Hunter (Film Ink Series), Book,5, The Night of the Hunter (Film Ink Series),5,17,0.00170017
84767,12,807735604, Just Girls: Hidden Literacies and Life in Junior High (Language and Literacy Series (Teachers College Pr)), Book,3.5, Just Girls: Hidden Literacies and Life in Junior High (Language and Literacy Series (Teachers College Pr)),3.5,4,0.00040004
84837,41, B000003FYG, Prokofiev: Romeo & Juliet, Music,4.5, Prokofiev: Romeo & Juliet,4.5,5,0.00050005
84854,20, B000035X8S, Fly (Motocross), Video,5, Fly (Motocross),5,6,0.00060006
84951,4, B000001MIO, Donizetti: Lucia di Lammermoor, Music,4, Donizetti: Lucia di Lammermoor,4,1,0.00010001
84997,3,425105725," Tom Brown's Field Guide to Wilderness Survival (Survival School Handbooks / Tom Brown, Jr)", Book,4," Tom Brown's Field Guide to Wilderness Survival (Survival School Handbooks / Tom Brown, Jr)",4,4,0.00040004
84998,38, B0000583LO, El Scorcho [Single], Music,5, El Scorcho [Single],5,5,0.00050005
85035,11, B000002HEI, Rhythm of Love, Music,4.5, Rhythm of Love,4.5,2,0.00020002
85154,3,415172640, Sociology: The Basics (The Basics Series), Book,0, Sociology: The Basics (The Basics Series),0,1,0.00010001
85204,6,199242208, Parerga and Paralipomena: Short Philosophical Essays, Book,4, Parerga and Paralipomena: Short Philosophical Essays,4,1,0.00010001
85235,12,1889031186, 21st Century Policing: Community Policing : A Guide for Police Officers and Citizens, Book,3.5, 21st Century Policing: Community Policing : A Guide for Police Officers and Citizens,3.5,16,0.00160016
85308,20, B00008W2PG, Lullaby for Liquid Pig, Music,4, Lullaby for Liquid Pig,4,5,0.00050005
85332,4,789480182, Baseball: A Celebration!, Book,0, Baseball: A Celebration!,0,5,0.00050005
85338,39,281054762, The Provocative Church, Book,0, The Provocative Church,0,1,0.00010001
85355,15,752809431, A Good Hanging (Inspector John Rebus Series), Book,4.5, A Good Hanging (Inspector John Rebus Series),4.5,3,0.00030003
85382,22, B00005LDCC," Sailor Moon S - The Secret Revealed  (Vol. 7, Edited Version)", Video,5," Sailor Moon S - The Secret Revealed  (Vol. 7, Edited Version)",5,2,0.00020002
85383,22, B00005LDC9," Sailor Moon S - The Secret Revealed  (Vol. 7, Uncut Version)", Video,5," Sailor Moon S - The Secret Revealed  (Vol. 7, Uncut Version)",5,2,0.00020002
85388,22,380821052, The Irresistible MacRae : Book Three of The Highland Lords, Book,4.5, The Irresistible MacRae : Book Three of The Highland Lords,4.5,3,0.00030003
85411,0,967302900, The Investigator's Guide to Clinical Research (Second Edition), Book,4.5, The Investigator's Guide to Clinical Research (Second Edition),4.5,7,0.00070007
85433,2,887388728, The Rise and Fall of Elites: An Application of Theoretical Sociology, Book,0, The Rise and Fall of Elites: An Application of Theoretical Sociology,0,4,0.00040004
85473,19,801012104, Why I Am a Christian: Leading Thinkers Explain Why They Believe, Book,4.5, Why I Am a Christian: Leading Thinkers Explain Why They Believe,4.5,5,0.00050005
85474,19,8120809971, Buddhist Hybrid Sanskrit Grammar and Dictionary (Vol. 1: Grammar; Vol. 2: Dictionary), Book,5, Buddhist Hybrid Sanskrit Grammar and Dictionary (Vol. 1: Grammar; Vol. 2: Dictionary),5,8,0.00080008
85475,19, 039305196X," Cooking for Mr. Latte: A Food Lover's Courtship, with Recipes", Book,3.5," Cooking for Mr. Latte: A Food Lover's Courtship, with Recipes",3.5,12,0.00120012
85476,19,1841481297," One Moose, Twenty Mice (Barefoot Beginner)", Book,5," One Moose, Twenty Mice (Barefoot Beginner)",5,11,0.00110011
85502,18, B000002KKM," Wanted: Richard Pryor, Live in Concert", Music,0," Wanted: Richard Pryor, Live in Concert",0,3,0.00030003
85503,18,830719024, Freedom from Addiction Workbook, Book,5, Freedom from Addiction Workbook,5,4,0.00040004
85504,18,60010258," Winesburg, Ohio", Book,4," Winesburg, Ohio",4,5,0.00050005
85578,2,743212088," Down to Earth Sociology : Introductory Readings, Eleventh Edition", Book,5," Down to Earth Sociology : Introductory Readings, Eleventh Edition",5,5,0.00050005
85615,46,6304429339, Thunder Road, Video,4.5, Thunder Road,4.5,3,0.00030003
85676,3,500976236, World Press Photo 2003, Book,0, World Press Photo 2003,0,5,0.00050005
85678,3,1592220037, Sime~Gen: The Unity Trilogy, Book,5, Sime~Gen: The Unity Trilogy,5,4,0.00040004
85720,45,689855206, Roswell: A New Beginning, Book,3, Roswell: A New Beginning,3,4,0.00040004
85721,45,1891514032, Hands On Crafts Around the Earth (Hands on Crafts for Kids), Book,0, Hands On Crafts Around the Earth (Hands on Crafts for Kids),0,6,0.00060006
85823,20,767817656, Candyman, DVD,4, Candyman,4,5,0.00050005
85921,11, B0000064F9, The RCA Years, Music,4.5, The RCA Years,4.5,1,0.00010001
85996,18,968925901," Challenging the Verdict: A Cross-Examination of Lee Strobel's ""The Case for Christ""", Book,3," Challenging the Verdict: A Cross-Examination of Lee Strobel's ""The Case for Christ""",3,4,0.00040004
86003,20,471273171, Essential Communications Strategies, Book,5, Essential Communications Strategies,5,6,0.00060006
86004,20,615113575, Death by Zamboni, Book,0, Death by Zamboni,0,6,0.00060006
86005,20,916834069, Harry Stottlemeier's Discovery, Book,0, Harry Stottlemeier's Discovery,0,7,0.00070007
86121,5, B000021Y7E, Dick, DVD,4, Dick,4,1,0.00010001
86134,41, B000021Y7W, Talking Heads - Stop Making Sense, Video,5, Talking Heads - Stop Making Sense,5,7,0.00070007
86135,41, B000021Y7P, Cher: Live in Concert, Video,0, Cher: Live in Concert,0,5,0.00050005
86136,41,764224476, Money Doesn't Grow on Trees: Teaching Your Kids the Value of a Buck, Book,5, Money Doesn't Grow on Trees: Teaching Your Kids the Value of a Buck,5,9,0.00090009
86137,41,3822864188," Erotica Universalis, Volume II", Book,4," Erotica Universalis, Volume II",4,6,0.00060006
86138,41, B000003N89, All for You: A Dedication to the Nat King Cole Trio, Music,5, All for You: A Dedication to the Nat King Cole Trio,5,6,0.00060006
86139,25, B000003N8E, Out of the Cool, Music,5, Out of the Cool,5,7,0.00070007
86140,25,738204870, You Can't Eat Gnp: Economics As If Ecology Mattered, Book,4.5, You Can't Eat Gnp: Economics As If Ecology Mattered,4.5,5,0.00050005
86141,25, B000003N8F, We the People, Music,5, We the People,5,5,0.00050005
86237,11,958725209, Hormone Heresy : What Women Must Know About Their Hormones, Book,4.5, Hormone Heresy : What Women Must Know About Their Hormones,4.5,1,0.00010001
86296,9,809228033, The Bead Jewelry Book, Book,3, The Bead Jewelry Book,3,2,0.00020002
86297,7,850132304, Winning With Promotion Power: 100 Best of the Best Promotions-The Reggie Award Winner, Book,0, Winning With Promotion Power: 100 Best of the Best Promotions-The Reggie Award Winner,0,2,0.00020002
86329,23,1886449155, Islandia, Book,0, Islandia,0,5,0.00050005
86343,38, 080213825X, Four Blondes, Book,2, Four Blondes,2,1,0.00010001
86369,20, B00004Y6SE, Code of Growth, Music,5, Code of Growth,5,4,0.00040004
86393,45,842353054," Loosen Up, Laugh and Live (audio)", Book,0," Loosen Up, Laugh and Live (audio)",0,3,0.00030003
86395,45,596002750, IP Routing, Book,3.5, IP Routing,3.5,8,0.00080008
86455,40,843940417, Pure Temptation, Book,4.5, Pure Temptation,4.5,3,0.00030003
86516,27,1886893012," Homeopathy Beyond Flat Earth Medicine, Second Edition", Book,0," Homeopathy Beyond Flat Earth Medicine, Second Edition",0,4,0.00040004
86529,12, B00005RW2O, Rock Box, Music,0, Rock Box,0,1,0.00010001
86579,39,375805281, Duz Shedd #2: A Dog Star Is Born (A Stepping Stone Book), Book,0, Duz Shedd #2: A Dog Star Is Born (A Stepping Stone Book),0,5,0.00050005
86609,3, B000001AYK, Lightfoot!/The Way I Feel, Music,5, Lightfoot!/The Way I Feel,5,2,0.00020002
86675,19,1557484600, The Bible Study Organizer & Notebook, Book,5, The Bible Study Organizer & Notebook,5,5,0.00050005
86705,24,252065948, This Terrible Sound: The Battle of Chickamauga (Civil War Trilogy), Book,4, This Terrible Sound: The Battle of Chickamauga (Civil War Trilogy),4,1,0.00010001
86825,20,500542406, No Man's Land: The Photography of Lynne Cohen, Book,5, No Man's Land: The Photography of Lynne Cohen,5,4,0.00040004
86826,20, B000068CXM, Music for the Cure: It's About Eve, Music,0, Music for the Cure: It's About Eve,0,5,0.00050005
86827,20, B00004TQU0, Doin', Music,0, Doin',0,7,0.00070007
86836,6,938420747, The Patapsco River Valley: Cradle of the Industrial Revolution in Maryland, Book,0, The Patapsco River Valley: Cradle of the Industrial Revolution in Maryland,0,3,0.00030003
86972,41, B000069V7N, Bellini: La Sonnambula, Music,5, Bellini: La Sonnambula,5,3,0.00030003
87049,38,1561840289, The Equinox of the Gods, Book,5, The Equinox of the Gods,5,5,0.00050005
87066,19,881503827, Asking for the Moon: Four Dalziel and Pascoe Adventures, Book,5, Asking for the Moon: Four Dalziel and Pascoe Adventures,5,6,0.00060006
87067,19, B00005B692, 15 Grandes Exitos, Music,0, 15 Grandes Exitos,0,5,0.00050005
87102,35,1861002068, Professional CDO Programming, Book,4, Professional CDO Programming,4,3,0.00030003
87112,22,1842152130, Making Spells and Charms: A Practical Guide to Simple Spellweaving, Book,5, Making Spells and Charms: A Practical Guide to Simple Spellweaving,5,5,0.00050005
87139,6, B0000016EK, George Gershwin: Complete Piano Works, Music,5, George Gershwin: Complete Piano Works,5,2,0.00020002
87229,11,1558743375," Mentors, Masters and Mrs. MacGregor : Stories of Teachers Making A Difference", Book,0," Mentors, Masters and Mrs. MacGregor : Stories of Teachers Making A Difference",0,1,0.00010001
87277,23,1555531598, Lawd Today! (Northeastern Library of Black Literature), Book,4.5, Lawd Today! (Northeastern Library of Black Literature),4.5,2,0.00020002
87332,11,886774543," Oathbreakers (Vows and Honor, Book 2)", Book,4.5," Oathbreakers (Vows and Honor, Book 2)",4.5,2,0.00020002
87350,4,891415068, Powderkeg : A Novel, Book,0, Powderkeg : A Novel,0,4,0.00040004
87351,4,1583143459, If I Were Your Woman (Arabesque), Book,3.5, If I Were Your Woman (Arabesque),3.5,6,0.00060006
87352,4,345323831, Games Alcoholics Play, Book,2, Games Alcoholics Play,2,6,0.00060006
87425,46,898861438, H. W. Tilman: Eight Sailing/Mountain-Exploration Books, Book,5, H. W. Tilman: Eight Sailing/Mountain-Exploration Books,5,3,0.00030003
87426,46,201648474, Linear Algebra and Its Applications: Study Guide (update), Book,4, Linear Algebra and Its Applications: Study Guide (update),4,4,0.00040004
